order_id,customer_id,order_date,product_id,product_name,category,order_value,discount_pct,is_returned,ab_group,converted,retained_30d
O000119,C_8756128,2020-07-12,B089K4SV23,"Headband for Women Washing Face and Spa Headbands by GNAWRISHING, Use for Makeup Headband, Facial Headband and Hair bands for Washing Face",All Beauty,42.04,0.14,0,treatment,1,0
O000120,C_1250733,2015-02-20,B00KNIECVC,"Theorie Helichrysum Nourishing Shampoo & Conditioner, 27 fl.oz. Set",All Beauty,29.07,0.08,0,treatment,1,0
O000121,C_6660040,2021-12-02,B088838886,4pcs Button Headbands Set for Mask- Non Slip Elastic Headbands with Button in 4 Colors Ear Protection Nurse Headbands Sports Head Wrap for Women Men Yoga Sports Outdoor Activities Doctor Nurse Gift,All Beauty,23.94,0.03,0,treatment,0,0
O000122,C_6660040,2017-01-31,B01FVUMG28,Joyci 1Pcs Creative Hoop Round Ponytail Holder Women's Geometric Metal Hair Pin (Rose Gold),All Beauty,19.39,0.02,1,treatment,1,1
O000123,C_6660040,2015-08-05,B0093EQX6Y,Skque New Wavy Metal Sports Men's Women's Hair Hoop Band Headband-color in Black,All Beauty,3.43,0.11,0,control,1,0
O000124,C_2007613,2015-10-01,B00JM1BZUW,Sannysis(TM) 1PC Useful Storage Case Box Holder Container Pills Jewelry Nail Art Tips (15Grids),All Beauty,11.88,0.1,0,treatment,0,0
O000125,C_6869477,2019-08-02,B07KDNK11M,"Chialstar (2 Pack) Shampoo Brush | Hair Scalp Massager, Soft Silicone Scalp Care Brush [Wet & Dry] Perfect for Men, Women, Kids and Pets (Pink/Green)",All Beauty,15.38,0.05,0,control,1,0
O000126,C_1955902,2020-12-19,B08K41B227,"Giannay Hair Curly Wigs for Black Women No Lace Wigs Long Loose Wave Synthetic Wig Heat Resistant Fiber 180% Density Natural Looking Middle Part Cosplay Party Daily Use Curly Wigs 24""",All Beauty,8.29,0.0,0,treatment,1,0
O000127,C_8227749,2014-03-30,B00EIL38WO,Schar Deli-Style Bread Gluten Free -- 8.5 oz Each / Pack of 2,All Beauty,29.79,0.07,0,control,1,1
O000128,C_8227749,2012-04-21,B003USID1C,drtulz Free Nail Polish Remover - 4 oz,All Beauty,49.33,0.14,0,control,1,0
O000129,C_9072446,2021-06-15,B01N070HWY,Color Club Nail Lacquer Halo Hues Collection - Cloud Nine,All Beauty,21.69,0.01,0,control,0,0
O000130,C_9072446,2021-04-14,B00G7UFXJA,karma organic Natural nail polish remover Soybean Lavender Oil Based Formula non toxic vegan cruelty free moisturize and Nourish Nails 4 fl. oz.,All Beauty,11.49,0.06,0,treatment,0,0
O000131,C_9799551,2022-09-10,B0B7RBK4NJ,"Face Painting Kits with Stencils for Kids-30 Stencils, 12 Water Based Face Paint Colors, 3 Complementary Colors, 3 Scar Stickers, 3 Sponges & 2 Applicators, 2 Brushes, 2 Glitter.",All Beauty,12.46,0.12,1,control,0,0
O000132,C_1072279,2017-05-15,B010B5ZE4U,Maquita Waterproof Portable Face Facial Highlighter Stick Shimmer Powder Makeup Silver,All Beauty,19.17,0.11,0,treatment,1,0
O000133,C_9404452,2022-11-18,B0BP2Y6QY4,LUMOSMAX Hair Growth Serum with built-in Scalp Massager - Promotes Hair Care and improves Scalp Health while Nourishing Scalp | Serum Applicator for Women,All Beauty,34.66,0.05,0,treatment,1,1
O000134,C_9404452,2021-05-21,B09JZXY4YR,"INIKA - Organic Lip Glaze | Vegan, Non-Toxic Beauty (Blossom)",All Beauty,28.34,0.08,0,control,1,0
O000135,C_9404452,2021-04-20,B08XJWLLKQ,"John Frieda Detox and Repair Shampoo and Conditioner Set with Nourishing Avocado Oil and Green Tea, 8.45 Fl Oz (Pack of 2)",All Beauty,12.72,0.08,0,treatment,0,1
O000136,C_9404452,2021-04-08,B08PLFZB89,"Got2b Glued Spray Wax with 2-in-1 Dual Nozzle, 8 oz",All Beauty,5.61,0.18,0,treatment,0,0
O000137,C_9404452,2021-03-28,B08KHRF9NY,Calendula Soap With Coconut Oil Soap - Natural Body Soap | Best Body Bar For Dry & Sensitive Skin | Use As A Bath Soap & Face Pure Extracts (2.64 Ounce),All Beauty,91.85,0.03,0,treatment,1,0
O000138,C_9404452,2021-03-22,B08N6YHQXT,"Heyedrate Activated Charcoal Soap Bar and Face Wash | Organic, Vegan, Natural Soap made with Dead Sea Mud and Our Essential Oil Blend (1 Pack (5 Ounces))",All Beauty,18.32,0.23,0,treatment,1,0
O000139,C_9404452,2021-03-14,B08SQ31H8P,"5-Pack Hair Scalp scrubber Massager Shampoo Brush for Straight Curly Long Short Thick Thin Wet Dry Hair, Men Women Kids Scalp Care Hair Cleaning Shower, Scalp Care Brush,100% comfortable",All Beauty,10.77,0.04,0,control,0,0
O000140,C_9404452,2021-01-24,B08LZLBXYT,"Hair Drying Towels, METLUCK 3 Pack Hair Wrap Towels Super Absorbent Microfiber Hair Towel with Button Design to Dry Hair Quickly (Gray/Brown/Stripe)",All Beauty,15.43,0.03,0,control,1,0
O000141,C_9404452,2020-12-28,B08NPBQR9L,"3 Barrel Curling Iron, Milantia 3/4 Inch Mini Travel Curling Wand Hair for Small Curly, Dual Voltage Ceramic Tourmaline 19mm Crimper Hair Iron for Women - Fast Heating, Portable",All Beauty,23.15,0.21,0,control,0,0
O000142,C_9404452,2020-12-23,B08P8BN9BZ,Pink Wigs for Women Short Bob Pink Wig with Bangs Shoulder Length Pastel Curly Wavy Cosplay Wig Synthetic Daily Costume Colorful Wigs (14 Inch),All Beauty,15.4,0.02,0,control,0,1
O000143,C_9404452,2020-12-02,B08BLX72TP,LeiCare Tweezers Precision 2-Pack - Stainless Steel Slant Tweezers for Ingrown Hair – Professional Tweezer Set with Slanted Tips for Eyebrows and Splinter Removal - Eyebrow Plucker Kit,All Beauty,7.96,0.21,0,treatment,0,1
O000144,C_9404452,2020-11-23,B08LYT4Q2X,"Organic Sweet Almond Oil and Fractionated Coconut Oil Bundle for Hair and Skin, 100% Pure and Natural, Hexane-Free, Moisturizing, For Healthy Skin, Silky Hair, Multiuse Body Oil, 16 fl. Oz X 2",All Beauty,17.69,0.0,0,treatment,0,0
O000145,C_9404452,2020-11-07,B0841WQNNZ,"2 Pack Hair Towel Wrap Turban Microfiber Drying Shower and Bath, Twist Head Towels with Button, Magic Quick Dryer, Hair Care for Women and Girls, One Wrap Plus One Cap and Two Velvet Hair Bands",All Beauty,15.47,0.17,0,treatment,0,0
O000146,C_9404452,2020-08-28,B087ZQK2G8,"Maya Mari Hydrating Argan Oil Shampoo – Rich in Nutrients, Restores Moisture & Shine, 32 oz",All Beauty,13.88,0.08,0,treatment,1,0
O000147,C_9404452,2020-07-15,B087Z9X39L,"Foot Peel Mask For Cracked Heels, Dead Skin & Calluses - Make Your Feet Baby Soft & Get a Smooth Skin, Removes & Repairs Rough Heels",All Beauty,13.65,0.12,0,control,1,1
O000148,C_9404452,2020-06-28,B07XQKH3RY,"Eternal Matte Lovers Collection – 3 Long Lasting, Fast Dry Colors and 1 Nail Treatment, Matte Top Coat – 13.5 Fluid Ounces Each",All Beauty,18.99,0.09,1,treatment,0,0
O000149,C_9404452,2020-03-24,B084ZHP45Y,"Coppertone Kids Clear Sunscreen Lotion SPF 50, Water Resistant Sunscreen for Kids, #1 Pediatrician Recommended Sunscreen Brand, Broad Spectrum Sunscreen SPF 50, 5 Fl Oz Tube",All Beauty,5.63,0.13,0,treatment,1,1
O000150,C_9404452,2019-04-30,B07LCHCD6Q,"Water Flosser Cordless Teeth Cleaner, SOOCAS Professional Oral Irrigator 230ML Portable and Rechargeable Water Dental Flosser with 3 Modes and 4 Jet Tips, IPX7 Waterproof, USB Charged for 30 Days Use",All Beauty,6.93,0.17,0,treatment,0,0
O000151,C_9404452,2019-02-25,B07H3S8WTV,2019 Newest Nose Hair Trimmer for Men Women MASWATER Professional Electric Nose Ear Hair Trimmer Clipper Painless Wet/Dry Trimming Premium Quality Stainless Steel Dual-Edge Blades Won't Break!,All Beauty,11.13,0.19,0,control,0,0
O000152,C_9404452,2018-12-13,B071JMGPTH,Royal Locks Curl Rescue Leave in Conditioner | Curly Hair Therapy | Keravis Ultra Conditioning Formula | 4 Oz,All Beauty,49.39,0.08,0,control,1,0
O000153,C_9404452,2018-12-13,B07F8PCLDV,"Hair Straightener, Flat Iron for Hair Styling, 2 in 1 Hair Curling and Straightening Tool, Non-Damage Floating Ceramic Plates, Adjustable Temperature 300°F-450°F for All Hair Types and Lengths",All Beauty,69.12,0.06,0,control,1,1
O000154,C_9404452,2018-12-13,B07J3GH1W1,"Manicure and Pedicure Nail Clipper from POWERGROOMING - Powerful Trimmer for Thick and Thin Finger Nails and Toe Nails - Included Nail File and""Catcher"" for Easy Cleanup (1 Pack)",All Beauty,26.09,0.18,0,control,0,0
O000155,C_9404452,2018-12-08,B07FM69672,"TRESemmé Botanique Shampoo and Conditioner Four Pack, Nourish & Replenish, 88 oz",All Beauty,26.36,0.15,0,control,0,1
O000156,C_0929452,2020-01-04,B07DSQ3NWM,(PACK of 2) 0lay Regenerist Micro-Sculpting Serum Advanced Anti-Aging Moisturize - 1.7 Fl Oz (50ml) EACH,All Beauty,42.04,0.0,0,treatment,0,1
O000157,C_0929452,2019-06-10,B0792Q3T59,"VEGAMOUR Vegalash Volumizing Mascara (Black/Noir) - Vegan Cruelty-free Mascara with Eyelash Enhancement Serum, Natural Plant Based Formula Conditions and Nourishes Lashes for Healthy Growth",All Beauty,17.67,0.13,0,treatment,1,0
O000158,C_4190551,2020-05-26,B01NCWHH2W,"Garnier SkinActive Moisture Bomb The Super Hydrating Smoothing Mask, 1.08 F",All Beauty,4.7,0.09,0,treatment,1,0
O000159,C_1234508,2019-12-28,B07NGCSZYY,Bath and Body Works 3 Pack Cocoshea Honey Softening Body Scrub 8 Oz.,All Beauty,9.02,0.0,0,treatment,0,0
O000160,C_4449878,2019-09-13,B07SSLTKHX,"Upgraded Dual Magnetic Eyelashes, BAGEYI 8 PCS Best No Glue False Magnet Lashes Reusable Natural Look Lashes with Tweezers",All Beauty,22.96,0.08,0,treatment,0,0
O000161,C_7294546,2020-08-17,B07G19ZXWB,EmaxDesign Makeup Brushes 17 Pieces Premium Synthetic Foundation Brush Powder Blending Blush Concealer Eye Face Liquid Powder Cream Cosmetics Brushes Kit (Rose Gold),All Beauty,10.28,0.07,0,treatment,0,0
O000162,C_8063187,2020-08-02,B083SCVG16,"Beetles U V LED Nail Lamp, Anti Aging U V Nail Light Curing Gel Nail Polish Gel Set/Base Gel/Top Coat/Poly Gel Nail Extension for Professional Nail Art Design Salon DIY at home",All Beauty,28.81,0.11,0,treatment,0,0
O000163,C_8269089,2020-05-12,B07V6F1TK2,Newcally Eye Lashes with Glue Kit Fake Eyelashes 3 Pairs Dramatic Faux Mink Lashes 3D Long Thick Fluffy Lashes with Tweezers,All Beauty,15.67,0.01,0,control,1,0
O000164,C_2198473,2021-04-16,B01HTO9T2Y,Invisibobble Hair Tie Crystal Clear Original 3 packs of 3 hair ties per pack (9 hair ties in total),All Beauty,42.12,0.01,0,treatment,0,0
O000165,C_9250527,2017-10-02,B0722YW9DZ,"The Body Shop Spa of the World Thai Lemongrass Massage Oil, 170ml",All Beauty,15.32,0.02,0,treatment,0,0
O000166,C_7499576,2017-11-21,B01MXLP1T1,"Natural Makeup Remover Facial Cleansing Wipes from 1790 Are the Best Gentle Towelettes For Your Face - Remove Eye Makeup - Kind to Your Skin - Blemish Free Finish (25 Count, Pack of 6)",All Beauty,10.1,0.04,0,control,1,0
O000167,C_2319927,2016-11-24,B01G5TZ6BM,Ace Pocket Combs - (2-Pack of 2),All Beauty,9.31,0.22,0,control,1,1
O000168,C_1546550,2022-08-10,B01M1OFZOG,"Bed Head Curve Check Curling Wand for Tousled Waves and Texture, Jumbo Barrel",All Beauty,27.5,0.03,0,control,1,1
O000169,C_5040290,2017-11-30,B075JN5NX2,"Vya Naturals Rose Facial Scrub For Face (Dry Powder Exfoliant)-With Real Rose Petals-Natural Microdermabrasion Scrub-Face Mask For Exfoliation & Hydration, Minimize Pores & Dull Skin 3.5 OZ",All Beauty,20.11,0.06,0,control,1,0
O000170,C_3323594,2018-04-11,B06Y5XQ6SJ,"Vivaplex, 12, Clear, 2 oz Glass Bottles, with Lids",All Beauty,11.78,0.13,0,treatment,1,1
O000171,C_2284684,2019-04-22,B0785QM77V,3 Boxes Crystal AB Nail Art Rhinestones Blue Red Nail Diamonds Gold Metal Manicure 3D Decoration,All Beauty,12.37,0.06,0,treatment,1,0
O000172,C_9490668,2016-11-08,B00P0BLZFI,Sannysis Fashion Women Silver Flower Plated Crystal Rhinestone Stud Earrings,All Beauty,7.47,0.18,0,control,0,0
O000173,C_8077535,2020-05-29,B08229K7VC,66 Pcs Hair Scrunchies - 10 Cotton 20 Velvet 10 Solid Colored Chiffon 10 Flowered Chiffon 16 Satin Hair Ties Hair Bands Elastic Scrunchy Hair Accessories for Girls or Women,All Beauty,16.92,0.12,0,control,0,0
O000174,C_8220233,2022-08-17,B09WSVFSGJ,Ultimate Essentials Kit,Premium Beauty,136.89,0.16,0,control,1,0
O000175,C_0915541,2020-10-23,B09X9BG4FC,Makone Crystal Crowns and Tiaras with Comb Headband for Girl or Women Birthday Party Wedding Prom Bridal Christmas Valentine… (03 Pink),All Beauty,8.94,0.01,0,treatment,1,1
O000176,C_0507877,2021-10-25,B096YFBWGX,"XXI Skin | Bio-Pure Vitamin C Lotion | Provides 24 Hours of Hydration | Minimizes Fine Lines, Daily Facial Moisturizer, 2 Fl Oz.",All Beauty,22.48,0.03,0,control,1,0
O000177,C_0507877,2018-12-07,B07FM69672,"TRESemmé Botanique Shampoo and Conditioner Four Pack, Nourish & Replenish, 88 oz",All Beauty,16.06,0.0,0,treatment,0,1
O000178,C_0242097,2021-09-27,B00QZEBH5W,"ANNIE Club Soft Brush (Model:2081) - 2 pieces, Natural wood, boar bristles, wooden brush, won't pull on your hair, detangler, pulls out the knots",All Beauty,8.59,0.14,0,treatment,0,0
O000179,C_1889511,2014-11-24,B00A0RUGPM,"KISS Heat Resistant Hair Tools Mat, 100% Silicone Protection up to 480°F, Non-Slip, Weight 0.45 Pounds, 10 inches x 10 inches, Black",All Beauty,14.0,0.18,0,treatment,0,0
O000180,C_5261200,2021-07-06,B078WYZK74,"Camille Beckman All Natural Cocoa Butter Lip Balm, Luv U Vanilla, .25 oz (3 Pack)",All Beauty,10.6,0.19,0,control,0,0
O000181,C_8698170,2019-06-03,B073SBNLJJ,Fabric Sink Skirt Mosaic Stitch Cobalt Blue,All Beauty,12.71,0.01,0,treatment,0,1
O000182,C_0260310,2019-12-25,B07S8F3LRC,"Mountain Falls Regular Nail Polish Remover for Natural Nails with Vitamin E and Panthenol, 16 Fluid Ounce",All Beauty,13.26,0.0,0,treatment,1,1
O000183,C_0260310,2018-07-22,B01M7UMAUG,"Philips Sonicare Essence+ Gum Health & Airfloss Rechargeable Electric Flosser, Bundle Value Pack, HX8218/02",All Beauty,79.38,0.0,0,treatment,1,0
O000184,C_3388972,2020-03-02,B08393CSHT,"10pack Makeup Sponge - Beauty Foundation Blending Sponge, You Can Use Damp or Dry for a Smooth Finished Look, Multi-colored Makeup Sponges",All Beauty,13.32,0.05,0,treatment,0,0
O000185,C_2014386,2018-11-08,B07FQG965K,Stretch Mask & Scar Removal Cream for Pregnancy Remove Acne Scars with Natural Herbal Extracts Anti Cellulite and Stretch Marks Remover Massage Safe for All Skin Types,All Beauty,11.07,0.08,1,treatment,0,0
O000186,C_4592871,2019-01-12,B0778WCBMF,"EOS Delicate Petals & Blackberry Nectar Gift Set, pack of 1",All Beauty,23.99,0.08,0,control,1,1
O000187,C_3065342,2015-07-07,B085BB7B1M,Salux Nylon Japanese Beauty Skin Bath Wash Cloth/towel (3) Blue Yellow and Pink,All Beauty,12.29,0.02,0,control,1,0
O000188,C_7202679,2020-12-14,B08HH3CH34,DGD hand sanitizer bottles empty hand sanitizer holder keychain Leak Proof for Toiletries door opener tool no touch door opener door opener 4pack/Travel Bottles 1.6oz 6pack,All Beauty,30.05,0.12,0,control,0,0
O000189,C_2079268,2015-04-21,B00J2R8BP8,B-China Wind protection shell cell phone protective cover accessories,All Beauty,18.54,0.13,0,control,0,0
O000190,C_8126853,2018-06-25,B01JIVO8GS,The Body Shop Kiss and Tell Born Lippy Wand,All Beauty,31.7,0.03,0,control,0,1
O000191,C_3727210,2020-07-25,B07MW1TBSN,10 Pairs 3D Faux Mink Hair False Eyelashes Thick Long Fluffy Wispy Lashes Multilayer Flutter Lashes,All Beauty,12.2,0.0,0,treatment,1,0
O000192,C_3832658,2020-08-13,B07KZQDM8Y,"Nail Buffer Block, 4 Way Nail Art Shiner 4 Step Buffing – File, Remove,Smooth,Shine – Mini Natural Nail Polisher Sanding File Block for Professional Manicure Nail Care DIY or Nail Salon Pack of 5pcs",All Beauty,19.49,0.1,1,treatment,1,0
O000193,C_0819224,2022-10-20,B0B8F6MWFJ,"Folie for Women EDP - Eau De Parfum 100ml(3.4 oz) | Saffron, Red Fruits, Hedione, Jasmine, Moss, Amber | Perfume, Perfumes for women, Women's fragrances, Fragrance, Womens perfume | by Intense Elite",All Beauty,39.53,0.12,0,treatment,1,1
O000194,C_0819224,2022-06-04,B09ZKWV5MK,"6Pcs Silk Hair Scrunchies, 100% Mulberry Silk Hair Ties Cute Large Scrunchie For Thick Curly Hair No Crease Soft Elastic Hair Bands, Elastic Silk ponytail Holders Sleep and Night Scrunchie for Girls Women…",All Beauty,20.43,0.0,0,control,1,0
O000195,C_0819224,2022-05-26,B08HVRP54L,"So'Bio Étic | Moisturizing Fresh Gel Cream | Organic Face Moisturizer for Combination Skin | 24 hr Hydrating, Balancing & Plumping | 0.5 fl oz",All Beauty,21.91,0.02,0,treatment,1,0
O000196,C_0819224,2022-05-25,B08WPXVK2P,"SO'BiO étic | Baby Soothing Diaper Cream | Organic and Gentle for Newborn, Infant, Toddler | 3.38 fl oz",All Beauty,5.9,0.15,0,treatment,1,0
O000197,C_0819224,2022-04-25,B0B5X48DZR,"HATELI Six types of combs Detangling Pet Comb with Long & Short Stainless Steel Teeth for Removing Matted Fur, Knots & Tangles – Detangler Tool Accessories for Safe & Gentle DIY Dog & Cat Grooming (61 tooth long and short flea comb)",All Beauty,4.8,0.14,0,control,1,0
O000198,C_0819224,2022-03-15,B08N5NDVGH,"ForPro Expert Therapy Massage Lotion, Fragrance-Free, Relax Sore Muscles & Repair Dry Skin, Lightweight, Non-Greasy Formula, Paraben & Sulfate-Free, 1 Gallon (128 Ounces)",All Beauty,21.87,0.18,0,treatment,1,0
O000199,C_0819224,2022-03-14,B09P144WHW,"(YOUMIDI) Brush and Cat Brush-Smooth combing brush for short and long hair-Pet shedding combing brush, which can remove loose hair, mats, tangles (Blue)",All Beauty,11.49,0.12,0,treatment,0,0
O000200,C_0819224,2022-03-12,B09QT8SLJB,"AOA Studio Collection Makeup Sponge Set Makeup Blender Latex Free and High-definition Set of 5 Makeup Blender For Powder Cream and Liquid, Super Soft Wonder Blender Beauty Cosmetic Beveled",All Beauty,27.26,0.04,0,treatment,1,0
O000201,C_0819224,2021-12-07,B092M5K59T,"Beautiful Girl You Can Do Amazing Things, Inspirational Gifts for Women, Christmas Gifts, Amazing Gifts for Teen Girls, Beautiful Gift Makeup Bag, Inspirational Jewelry Dish, Amazing Mirror",All Beauty,17.11,0.16,0,control,0,0
O000202,C_0819224,2021-10-15,B09XX4VR4Y,"SOTICA Rotary Machine Pen Kit, Complete Makeup Pen Kit Professional Machine Pen Kit with 2Pcs Power Supply Machine Pen 40Pcs Cartridges Ink Caps Practice Skin and Machine Parts for Artist",All Beauty,131.66,0.1,0,control,0,0
O000203,C_0819224,2021-10-15,B09C1S6LSV,"AJOKE 10 pcs Soft Makeup Sponge set Blender,Flawless Beauty Sponge Blenders for Dry & Wet Use,for Cream,Powder and Liquid,Multi-colored Makeup Sponges",All Beauty,15.73,0.05,0,control,1,0
O000204,C_0819224,2021-10-07,B097YYB2GV,"Makeup Blender Sponge- Makeup Sponges For Foundation And Beauty Products- Latex Free Makeup Sponge- Beauty Sponge For Liquid, Cream And Powder Makeup. ACSU",All Beauty,17.08,0.1,0,treatment,0,0
O000205,C_0819224,2021-09-11,B095CG2ZV1,"Bath Bombs Gift Set, Bath Bomb Gift for Women with Rose Petals, Lavender Scent 5pc Handmade Bubble Bath Gift Box with Soap & Petals Mothers Day Gifts Ideas for Mom, New Mom, Wife Birthday Gift for Her",All Beauty,39.4,0.06,0,treatment,1,0
O000206,C_0819224,2021-07-30,B096XDXNY5,"Bridal Hair Comb, Wekin Wedding Hair Comb Wedding Hair Accessories for Brides, Handmade Floral Hair Piece for Wedding(Silver 5.9"")",All Beauty,16.0,0.0,0,treatment,1,1
O000207,C_0819224,2021-07-22,B0841S3FRB,"Heart Shaped Makeup Sponge Set with Holder (Blue, Yellow, 3 Pieces)",All Beauty,6.19,0.06,0,treatment,1,1
O000208,C_0819224,2021-07-22,B083GCHL8R,Makeup Sponge Foundation Blender Applicator Set with Rose Gold Holder (4 Pieces),All Beauty,58.62,0.1,0,treatment,0,0
O000209,C_0819224,2021-07-16,B092M1WFTR,"BLAISTER Animal Print Headbands for Women, Leopard Print Head Bands Athleisure Hair Band Non Slip Stretchy Breathable Head Wrap Elastic Hair Accessories (Leopard Print)",All Beauty,38.6,0.0,0,control,0,0
O000210,C_0819224,2021-07-07,B092D43C8Q,3-piece makeup sponge set with Powder Brush， makeup sponges sponge makeup Mixed sponge foundation sponge make up blender Wet and dry makeup sponge (Red black pink + brush pen),All Beauty,39.15,0.0,0,control,1,0
O000211,C_0819224,2021-06-29,B08T7GPT1D,"Florona Hibiscus Air Freshener Room Spray for Deep Sleep 100 ml - Pure & Unrefined Pillow Mist & Linen Spray (Hibiscus,100 ml)",All Beauty,27.27,0.05,0,treatment,1,1
O000212,C_0819224,2021-06-25,B0919R1CYT,Fragrantshare Makeup Brushes Professional Organizer Foundation Brush for Liquid makeup Travel 9Pcs Sets - Odorless Fiber Hair - Light Blue,All Beauty,89.7,0.09,0,treatment,1,0
O000213,C_0819224,2021-06-22,B08T5RVSD9,Msmofei Make up Brushes 14PCs Makeup Brush Set Professional Premium Synthetic Foundation Blending Face Powder Eye Shadows Blush Makeup Brush Kit Green Comestic Brushes with Green leather Case,All Beauty,16.94,0.02,0,control,0,1
O000214,C_0819224,2021-06-21,B09473GGM4,Tirtyl Hand Soap Sheet Variety Pack - 240 Pack with Portable Storage Tin - Camping/Outdoor/Travel/Handbag - Lavender & Aloe - Bergamot & Ylang Ylang - Jasmine & Patchouli,All Beauty,11.24,0.09,0,treatment,1,1
O000215,C_0819224,2021-06-15,B08T5LG5FT,Makeup Brushes 12PCs- CLOWII Professional Premium Birch Handle Makeup Brush Foundation Concealer Brush Set of 12 with 1 Makeup Cleaner(Black),All Beauty,28.98,0.1,0,control,0,1
O000216,C_0819224,2021-06-14,B08Z3THTQT,Shower Cap – 2 pcs Large Shower Cap – 15 inch Extra Large Shower Cap for Women – Waterproof Polyester Design with Inner Satin Layer - Adjustable Shower Cap with Buckle and Tightening Belt,All Beauty,14.09,0.06,0,control,0,1
